id_cliente,eta,segmento,anzianita_mesi,num_prodotti,stipendio_accreditato,ha_carta_credito,ha_mutuo,ha_investimenti,saldo_medio_eur,patrimonio_gestito_eur,canale_preferito,accessi_app_mese,transazioni_mese,giorni_ultima_operazione,variazione_saldo_3m_pct,reclami_12m,nps,note_gestore,abbandono
CL002448,62,mass,99,2,1,0,0,0,2716.96,0.0,filiale,0,9,11,31.2,1,6.8,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL002449,71,affluent,75,3,1,0,0,1,5818.98,19501.28,web,0,12,13,3.7,1,6.3,,0
CL002450,31,mass,92,3,0,1,0,0,8174.79,0.0,web,3,11,10,1.0,0,5.3,Il cliente ha chiesto informazioni sui costi e i tempi di chiusura del conto.,1
CL002451,75,mass,212,2,0,1,1,0,7669.8,0.0,app,9,14,11,5.0,0,,,0
CL002452,78,mass,248,3,1,1,0,0,6945.37,0.0,app,12,14,16,9.3,0,5.8,Interessato a una consulenza sulla previdenza integrativa.,0
CL002453,26,mass,66,4,0,1,1,1,5641.47,5848.01,app,23,7,14,20.3,1,5.9,,0
CL002454,51,mass,104,4,1,1,0,0,10156.67,0.0,filiale,4,15,13,18.7,0,6.3,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL002455,74,mass,183,1,0,0,0,0,5707.07,0.0,filiale,1,1,58,-22.8,0,8.5,Il cliente ha chiesto informazioni sui costi e i tempi di chiusura del conto.,1
CL002456,51,affluent,97,3,1,1,0,1,10254.7,14872.6,app,12,10,11,-2.2,0,9.7,,0
CL002457,75,affluent,221,3,1,1,0,1,9803.51,33557.82,web,0,17,12,-6.5,0,6.9,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL002458,81,affluent,138,4,0,1,0,1,7824.09,13207.2,app,9,11,8,10.1,0,6.5,,1
CL002459,51,mass,68,3,0,0,1,0,4902.41,0.0,filiale,1,8,4,-6.0,0,6.4,,1
CL002460,23,affluent,84,2,0,1,0,1,7642.13,9103.47,app,19,9,12,25.0,0,10.0,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL002461,42,private,43,5,1,1,0,1,25086.3,15904.68,filiale,7,25,17,-9.2,0,5.4,,0
CL002462,34,mass,96,4,1,1,1,1,10883.24,6403.04,web,4,15,12,-16.8,0,7.7,,0
CL002463,51,mass,128,2,1,0,0,0,10489.77,0.0,filiale,3,11,6,3.2,1,4.3,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL002464,58,affluent,81,4,0,1,0,1,6619.52,8387.9,web,2,10,8,10.1,0,4.0,Malcontento espresso dopo l'aumento del canone annuo.,1
CL002465,50,mass,125,2,0,0,0,0,3924.23,0.0,web,5,16,13,-10.9,0,,,1
CL002466,32,mass,69,3,1,1,1,0,10814.01,0.0,app,11,13,14,16.2,1,6.5,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL002467,39,affluent,57,4,1,1,0,0,13020.38,0.0,app,16,14,17,-6.6,1,4.7,,0
CL002468,64,mass,67,2,1,0,0,0,7367.99,0.0,app,8,18,9,-3.2,0,5.6,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL002469,21,mass,20,3,1,1,0,0,6013.63,0.0,filiale,6,16,12,2.4,1,4.1,Malcontento espresso dopo l'aumento del canone annuo.,1
CL002470,34,mass,211,4,1,1,1,0,3883.23,0.0,web,4,15,13,-5.9,2,4.7,Interessato a una consulenza sulla previdenza integrativa.,0
CL002471,78,mass,122,2,0,1,0,0,9867.09,0.0,web,0,8,9,24.5,0,7.1,,0
CL002472,26,affluent,97,4,1,1,1,0,14571.43,0.0,app,17,14,21,-14.7,2,7.8,,0
CL002473,47,mass,91,1,1,1,1,1,5315.4,13800.43,app,11,11,8,-16.9,2,6.8,Chiede perche' il rendimento del portafoglio e' inferiore alle attese.,1
CL002474,33,mass,213,2,0,1,1,0,5140.78,0.0,app,11,5,13,-7.8,0,,Chiede perche' il rendimento del portafoglio e' inferiore alle attese.,1
CL002475,26,affluent,41,6,0,1,0,0,14895.12,0.0,app,13,8,14,-12.9,1,4.0,,0
CL002476,47,mass,104,1,0,0,1,0,5395.14,0.0,web,3,5,14,-18.2,0,5.2,,0
CL002477,54,affluent,86,3,1,0,0,1,18471.58,29924.2,app,10,10,16,4.0,1,7.2,Ha ridotto l'operativita' e valuta di spostare la liquidita' altrove.,1
CL002478,31,mass,152,6,1,0,1,0,6676.7,0.0,web,5,25,10,-13.2,0,10.0,,0
CL002479,25,mass,95,1,1,0,0,0,5975.21,0.0,app,19,11,9,-0.7,1,5.9,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL002480,28,mass,79,3,1,1,0,1,7101.37,14096.22,app,11,14,10,-5.0,0,4.3,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL002481,63,mass,73,4,0,1,0,0,5975.05,0.0,web,2,12,11,17.4,1,7.5,,0
CL002482,76,affluent,325,6,0,1,0,1,14226.32,15740.17,web,0,4,8,-14.2,0,9.5,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL002483,31,affluent,73,3,1,1,0,1,12922.02,12725.23,app,16,16,12,6.2,0,8.0,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL002484,41,private,54,2,0,1,1,1,18322.24,15427.49,filiale,2,6,7,0.2,1,6.2,Chiede perche' il rendimento del portafoglio e' inferiore alle attese.,0
CL002485,42,mass,41,4,0,0,0,1,7508.63,17123.38,app,10,10,14,-7.2,1,4.9,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL002486,43,affluent,46,3,1,1,0,1,7553.92,5911.81,web,1,16,9,-0.3,0,5.8,,0
CL002487,36,mass,88,3,1,1,0,1,6949.15,13566.66,filiale,5,18,12,5.8,2,6.0,,0
CL002488,23,affluent,144,2,0,0,0,0,7647.13,0.0,app,15,5,9,-17.3,1,4.7,,0
CL002489,54,mass,125,3,1,1,0,0,12539.5,0.0,app,12,10,19,3.0,1,6.9,,1
CL002490,43,affluent,43,3,1,0,0,0,13538.24,0.0,app,16,10,6,1.2,1,4.8,,0
CL002491,42,mass,95,3,1,0,0,1,6723.68,10762.03,app,11,16,10,10.7,0,9.1,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL002492,37,mass,190,4,0,1,0,1,4814.61,11449.09,app,6,10,11,6.2,0,6.7,,1
CL002493,81,affluent,124,4,0,1,0,1,16792.71,19838.23,filiale,0,7,9,20.7,0,7.2,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL002494,60,mass,133,3,1,0,0,1,7366.32,15734.46,app,15,14,8,14.3,1,7.1,,0
CL002495,47,mass,85,4,1,0,1,1,6620.55,5453.31,app,13,18,15,-1.7,0,9.5,,0
CL002496,33,private,115,5,0,0,1,1,22037.25,22037.59,app,18,5,9,17.8,0,8.8,,0
CL002497,72,mass,96,3,0,1,0,0,5687.47,0.0,filiale,0,7,15,3.4,1,6.5,,0
CL002498,78,mass,70,1,0,0,0,0,6139.07,0.0,app,7,5,11,13.8,0,7.5,,0
CL002499,22,mass,25,1,0,1,0,1,6359.45,13712.99,web,11,5,13,0.2,1,4.3,Interessato a una consulenza sulla previdenza integrativa.,0
CL002500,81,mass,119,2,0,1,0,0,4119.03,0.0,app,11,11,17,5.6,1,5.8,,0
CL002501,66,mass,119,2,1,1,0,1,7913.25,7005.17,app,14,11,15,-20.2,0,,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL002502,26,affluent,55,2,1,0,0,1,6683.7,26293.72,filiale,7,9,19,3.5,1,6.5,Ha menzionato un'offerta ricevuta da una banca online con canone azzerato.,0
CL002503,69,private,105,4,1,1,0,1,9436.49,16395.46,web,1,13,18,8.2,0,6.1,,0
CL002504,27,mass,149,3,1,0,1,0,5261.79,0.0,web,12,11,11,8.3,1,7.7,,1
CL002505,23,mass,30,1,1,1,0,0,5514.7,0.0,filiale,4,13,5,-19.6,0,7.7,,0
CL002506,27,mass,78,2,1,0,0,1,4986.22,22108.06,filiale,5,12,10,-3.5,0,4.0,,1
CL002507,50,affluent,52,4,1,1,0,1,10009.1,10802.65,filiale,4,15,12,-8.6,0,5.9,,0
CL002508,60,mass,162,3,0,0,1,0,6553.55,0.0,app,10,10,11,0.5,1,4.1,,0
CL002509,46,mass,114,3,1,0,0,0,7109.61,0.0,app,12,24,8,-24.8,0,5.5,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL002510,28,private,264,6,0,1,1,1,30398.35,19588.22,filiale,4,9,10,-7.8,0,6.2,,0
CL002511,33,affluent,41,2,1,0,0,1,8519.73,18589.62,web,3,15,11,1.9,1,7.4,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL002512,76,mass,271,6,1,1,1,0,8883.75,0.0,web,0,15,8,-4.6,1,4.6,,0
CL002513,83,mass,105,3,1,1,1,0,9297.49,0.0,app,10,14,13,21.2,0,5.0,,0
CL002514,69,mass,110,2,1,1,0,1,6801.22,9704.61,filiale,0,10,7,-3.5,1,7.6,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL002515,26,mass,27,4,1,0,1,1,7781.62,11850.47,web,3,12,15,0.1,0,7.2,,0
CL002516,74,mass,317,1,1,0,0,0,7032.37,0.0,app,8,10,12,-19.5,1,7.8,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL002517,65,mass,146,4,0,1,0,0,7563.0,0.0,app,13,6,16,-11.1,0,7.6,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL002518,54,mass,134,1,1,1,0,1,5515.92,19314.16,app,16,11,9,11.0,0,10.0,,0
CL002519,29,mass,42,2,0,1,1,1,5723.38,14952.07,filiale,4,7,8,-6.2,1,6.0,,0
CL002520,85,mass,82,2,1,1,0,0,7021.76,0.0,app,10,7,11,-0.4,0,5.9,,0
CL002521,49,mass,84,2,1,0,1,0,3169.21,0.0,filiale,3,18,9,-5.6,0,7.8,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL002522,22,affluent,44,4,0,1,0,0,16494.68,0.0,web,4,12,14,9.2,0,6.8,,0
CL002523,33,mass,25,6,1,1,0,1,16553.34,12454.0,filiale,3,14,12,-13.5,0,8.0,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL002524,46,affluent,83,2,1,0,0,1,9706.05,10565.18,filiale,5,16,8,-6.1,1,5.7,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL002525,24,mass,74,4,1,0,0,0,9101.44,0.0,app,9,6,13,6.1,0,9.6,,0
CL002526,41,mass,122,4,1,1,0,1,10747.44,16567.02,web,7,18,9,-3.0,0,9.7,,0
CL002527,50,affluent,41,5,1,1,0,1,5337.41,18876.64,web,2,16,16,-22.3,0,,,0
CL002528,82,mass,95,1,0,0,0,0,10110.31,0.0,app,7,6,17,-0.1,0,8.7,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL002529,25,mass,39,4,1,1,0,1,5880.66,12415.02,app,15,10,9,-19.5,0,9.0,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL002530,58,mass,191,5,0,1,0,0,17435.95,0.0,filiale,0,16,10,0.1,1,8.2,Chiede perche' il rendimento del portafoglio e' inferiore alle attese.,1
CL002531,80,mass,215,5,0,1,0,1,6468.48,13560.24,filiale,0,14,12,11.0,0,4.9,Malcontento espresso dopo l'aumento del canone annuo.,0
CL002532,73,mass,152,2,1,1,0,0,10029.37,0.0,app,12,13,17,-6.4,0,8.2,,0
CL002533,81,mass,124,7,0,1,0,0,6494.01,0.0,app,5,19,13,12.9,2,3.3,,0
CL002534,31,mass,165,2,0,1,0,0,16792.32,0.0,filiale,5,12,10,8.8,0,6.5,,0
CL002535,72,mass,143,1,1,0,0,0,5682.01,0.0,app,13,16,10,10.7,0,7.6,,0
CL002536,84,mass,222,2,1,1,1,1,11114.83,4229.85,filiale,0,18,18,-19.5,0,6.3,,0
CL002537,41,mass,117,5,0,1,0,0,8961.31,0.0,app,9,14,16,-2.6,1,6.3,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL002538,52,mass,50,3,0,0,0,1,8198.64,7373.67,app,10,17,11,8.3,0,8.9,,1
CL002539,55,mass,46,5,0,0,0,0,7643.44,0.0,app,11,8,8,-5.9,1,6.8,,0
CL002540,52,mass,85,2,1,1,0,1,5341.14,4565.26,app,7,16,12,-20.8,0,6.6,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL002541,39,mass,147,2,1,0,0,0,2478.92,0.0,app,12,13,10,12.7,0,,Interessato a una consulenza sulla previdenza integrativa.,0
CL002542,84,mass,118,6,0,0,1,1,10718.83,10499.79,web,0,12,10,11.5,2,5.6,,1
CL002543,83,mass,248,4,1,1,1,1,5735.7,9340.26,app,7,15,11,16.8,1,7.3,Confronta le nostre condizioni con quelle di una fintech segnalata da un amico.,0
CL002544,45,mass,146,2,0,1,1,1,11134.91,9565.32,filiale,2,5,9,-22.2,2,3.5,,1
CL002545,73,mass,225,1,1,1,0,1,8027.91,14250.0,app,13,11,15,-2.0,1,5.8,,0
CL002546,46,private,79,5,1,0,0,1,19162.89,14982.21,app,13,15,14,-4.7,0,7.4,,0
CL002547,72,affluent,90,4,0,1,0,1,12495.47,5810.13,web,1,13,10,-11.5,0,10.0,Ha ridotto l'operativita' e valuta di spostare la liquidita' altrove.,1
CL002548,58,mass,69,1,0,1,0,0,2602.22,0.0,app,10,8,15,2.5,0,6.0,,0
CL002549,51,mass,136,2,0,0,0,0,8919.17,0.0,web,3,9,17,4.2,0,7.9,Confronta le nostre condizioni con quelle di una fintech segnalata da un amico.,0
CL002550,28,mass,22,4,0,1,1,1,6078.6,12380.69,app,14,7,10,-2.9,0,6.5,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL002551,63,affluent,65,3,1,1,1,0,14448.83,0.0,filiale,2,11,10,20.2,0,5.6,,0
CL002552,41,affluent,64,5,0,1,0,1,11485.58,27500.98,app,16,12,11,-23.5,0,8.1,,0
CL002553,34,mass,95,4,1,1,0,1,8876.72,5241.16,app,14,15,10,5.7,0,6.4,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL002554,32,mass,47,2,0,1,0,1,6254.79,14459.71,web,5,4,7,-15.2,2,,,0
CL002555,84,mass,220,1,0,1,0,0,4841.39,0.0,app,4,5,13,1.9,0,6.0,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL002556,26,affluent,170,7,0,1,0,1,7625.17,52993.28,filiale,6,17,9,5.8,0,7.2,,0
CL002557,72,affluent,64,5,1,1,0,0,4413.43,0.0,app,13,13,16,16.4,0,,,0
CL002558,77,mass,162,5,0,1,0,0,5507.48,0.0,app,10,14,8,-2.9,1,6.3,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL002559,22,mass,44,1,1,0,0,0,3882.9,0.0,app,10,15,13,2.5,1,3.8,,0
CL002560,58,mass,174,6,0,0,0,0,3924.14,0.0,app,13,10,13,-26.5,0,5.0,,0
CL002561,58,mass,141,2,0,1,0,0,7307.03,0.0,filiale,1,8,14,14.4,0,8.3,,1
CL002562,43,affluent,103,4,0,0,0,1,11225.96,10858.14,web,2,4,15,7.7,0,9.7,,0
CL002563,64,mass,112,2,0,0,0,0,6886.25,0.0,web,2,6,10,2.6,0,5.1,Interessato a una consulenza sulla previdenza integrativa.,0
CL002564,46,mass,45,2,0,1,0,0,5712.91,0.0,app,11,13,15,2.6,0,3.2,,0
CL002565,49,mass,314,5,1,1,0,0,4774.46,0.0,filiale,2,20,9,-7.2,0,,,0
CL002566,48,mass,54,2,0,0,0,1,6143.33,9315.51,web,2,5,9,-4.8,1,7.3,,1
CL002567,72,affluent,268,2,0,0,0,1,6525.51,10273.34,web,0,8,14,-8.1,1,7.8,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL002568,61,mass,159,3,1,0,0,1,6801.29,5610.66,app,15,20,13,-9.9,0,8.1,,0
CL002569,45,affluent,73,3,0,1,0,1,4933.24,15874.6,app,16,6,11,2.9,0,,,0
CL002570,81,mass,111,4,1,0,0,0,9232.89,0.0,app,10,8,8,17.8,2,8.7,,1
CL002571,72,mass,75,4,1,1,0,0,5559.08,0.0,filiale,1,10,12,-4.8,0,,,0
CL002572,81,mass,141,4,0,1,0,1,8107.16,20339.04,web,0,10,7,2.4,0,,Interessato a una consulenza sulla previdenza integrativa.,0
CL002573,68,mass,70,3,1,0,1,1,9945.63,13186.29,app,9,18,18,-1.3,0,10.0,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL002574,45,mass,179,2,0,1,0,1,7951.76,11391.07,web,0,7,17,-1.5,0,7.6,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL002575,71,mass,143,2,0,0,0,0,9601.27,0.0,app,15,6,14,-2.6,1,5.9,,1
CL002576,41,mass,90,1,0,0,1,0,3051.36,0.0,app,10,7,10,19.8,0,,,0
CL002577,37,mass,92,3,0,0,1,1,5726.49,8969.81,filiale,3,10,13,-0.3,1,3.9,,1
CL002578,49,mass,119,2,0,1,1,1,10842.52,23620.77,app,15,10,11,11.7,1,0.8,Valuta l'apertura di un conto cointestato con il coniuge.,1
CL002579,83,mass,126,1,1,0,0,0,8550.04,0.0,web,0,15,11,0.3,0,9.5,,0
CL002580,57,affluent,100,3,1,1,1,1,18991.55,14000.64,filiale,0,11,21,21.6,1,5.5,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL002581,45,private,251,3,0,1,0,1,23444.25,24704.16,app,12,10,4,16.5,1,6.0,,0
CL002582,50,mass,175,2,0,1,0,1,7862.32,11352.74,web,7,12,15,10.6,0,,,0
CL002583,39,affluent,129,4,0,1,0,1,8197.4,23851.49,app,10,10,13,9.6,0,7.1,,0
CL002584,63,affluent,95,4,1,1,0,1,6179.48,28252.0,filiale,0,17,13,8.6,0,9.4,,0
CL002585,43,private,35,3,1,1,0,1,9801.64,23074.36,app,9,12,12,-4.8,0,6.2,Ha ridotto l'operativita' e valuta di spostare la liquidita' altrove.,0
CL002586,56,mass,140,3,1,1,0,0,5923.61,0.0,app,10,6,18,4.0,0,10.0,Interessato a una consulenza sulla previdenza integrativa.,0
CL002587,44,mass,100,4,1,1,0,0,5501.08,0.0,app,10,15,10,29.1,2,4.8,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL002588,41,mass,80,4,0,0,0,1,4830.31,10189.44,app,17,10,11,6.2,0,,,0
CL002589,84,affluent,139,5,1,1,0,1,10646.59,41969.58,app,7,17,15,-6.2,0,,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL002590,42,affluent,48,7,1,1,1,0,17872.53,0.0,app,17,22,10,-16.5,0,9.0,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL002591,24,mass,33,3,1,0,1,0,10130.47,0.0,filiale,10,11,15,-4.8,0,9.0,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL002592,44,mass,168,3,1,0,0,1,6130.5,10875.38,app,21,14,6,-12.9,0,10.0,Il cliente ha chiesto informazioni sui costi e i tempi di chiusura del conto.,0
CL002593,55,affluent,47,2,1,0,0,0,13602.05,0.0,app,5,15,12,5.4,0,9.0,,0
CL002594,26,affluent,133,2,0,1,0,1,10415.23,17150.81,app,8,12,8,-15.4,0,7.7,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL002595,40,mass,201,1,0,1,0,0,6861.75,0.0,web,1,4,7,-17.0,0,9.0,,1
CL002596,30,mass,108,3,0,1,1,0,6692.55,0.0,web,3,7,8,3.3,0,5.9,,0
CL002597,53,mass,132,1,1,0,0,1,6438.33,11123.74,filiale,3,12,13,-17.3,0,,,0
CL002598,67,mass,85,2,1,1,0,0,9049.15,0.0,filiale,1,7,11,3.4,0,10.0,Confronta le nostre condizioni con quelle di una fintech segnalata da un amico.,1
CL002599,83,mass,108,5,1,1,0,0,7375.12,0.0,web,1,16,8,20.1,0,6.7,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL002600,45,affluent,76,7,0,1,0,1,6775.0,14084.86,app,15,6,12,5.8,0,8.8,,0
CL002601,76,private,84,5,1,1,0,1,1339219.0,8659.89,filiale,0,11,8,9.4,0,6.4,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL002602,34,mass,47,2,1,1,0,0,7882.19,0.0,app,27,10,16,8.1,0,5.9,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL002603,71,mass,132,3,0,1,1,0,8278.86,0.0,web,0,5,16,-22.1,0,6.5,,0
CL002604,57,mass,88,2,0,1,1,1,6153.32,13033.98,filiale,0,5,14,-25.5,0,10.0,,1
CL002605,70,mass,136,3,1,1,0,1,4434.62,7033.43,app,12,15,8,6.3,0,8.1,,0
CL002606,69,mass,198,1,1,1,0,0,11503.26,0.0,app,14,11,13,9.1,1,5.8,,1
CL002607,55,mass,118,2,1,0,0,0,10566.48,0.0,app,9,20,17,6.5,0,6.9,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL002608,36,mass,112,2,1,0,1,0,3149.66,0.0,filiale,6,12,14,4.5,1,5.9,,0
CL002609,54,mass,53,1,0,0,0,0,11918.33,0.0,app,6,7,13,-7.3,0,7.7,,0
CL002610,74,mass,202,3,1,1,0,1,6415.1,14836.75,app,2,10,14,5.7,0,,,0
CL002611,84,affluent,88,4,1,1,1,0,9782.59,0.0,app,6,14,12,11.6,0,8.3,,0
CL002612,81,mass,114,6,1,1,0,0,10996.03,0.0,filiale,0,19,8,-4.9,0,9.3,,0
CL002613,31,mass,36,2,1,1,1,1,13507.7,13469.48,web,3,8,14,-8.8,0,7.2,,0
CL002614,59,affluent,54,4,0,1,0,0,13541.45,0.0,web,4,18,18,-15.4,1,3.9,,1
CL002615,26,mass,80,3,0,0,0,0,7680.29,0.0,filiale,6,8,14,-14.8,0,7.9,,0
CL002616,64,mass,152,6,1,1,0,1,4022.84,7977.63,app,9,20,12,-4.2,0,5.2,Confronta le nostre condizioni con quelle di una fintech segnalata da un amico.,0
CL002617,85,mass,258,2,1,1,0,0,3101.08,0.0,app,8,8,10,3.1,1,,Ha accennato alla possibilita' di trasferire i dossier titoli a un altro istituto.,0
CL002618,23,mass,84,4,1,1,1,0,9909.64,0.0,web,7,9,10,17.8,0,8.7,Chiede perche' il rendimento del portafoglio e' inferiore alle attese.,0
CL002619,63,mass,82,1,1,0,0,0,11930.01,0.0,app,11,17,8,-6.2,2,1.0,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL002620,82,mass,117,3,0,1,1,1,5034.87,7516.24,web,0,13,19,-13.6,0,,,0
CL002621,75,mass,75,1,1,0,0,1,6260.96,6009.13,filiale,1,10,15,4.1,1,7.9,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL002622,45,mass,77,6,1,1,0,0,5580.83,0.0,app,14,17,12,-5.5,0,10.0,,0
CL002623,26,mass,71,1,0,1,0,0,5521.69,0.0,app,14,8,14,15.8,0,4.4,,1
CL002624,80,mass,168,3,0,0,0,1,10721.27,17468.73,filiale,0,12,7,9.6,0,6.7,,0
CL002625,80,mass,188,4,0,1,0,0,7611.0,0.0,app,2,8,14,7.8,2,3.7,Interessato a una consulenza sulla previdenza integrativa.,0
CL002626,58,mass,139,3,1,1,0,1,6363.47,8931.11,app,4,11,8,-15.8,2,6.1,,0
CL002627,84,affluent,104,6,0,1,0,1,26248.71,9901.79,app,3,8,15,-6.3,0,5.6,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL002628,20,mass,20,1,1,0,0,0,3929.36,0.0,app,13,9,12,13.1,1,10.0,,0
CL002629,60,mass,158,2,0,1,1,1,8683.37,10901.73,app,8,11,9,-1.8,0,5.7,,0
CL002630,22,mass,9,2,0,0,1,0,4584.37,0.0,app,11,10,15,-25.7,0,,,1
CL002631,81,mass,315,5,0,1,0,0,6548.72,0.0,app,9,9,14,21.0,1,7.4,,0
CL002632,64,affluent,86,4,0,1,0,1,9622.12,11894.98,app,16,10,12,-2.8,1,7.3,,0
CL002633,80,mass,223,2,0,0,0,0,9777.49,0.0,filiale,0,6,8,4.7,0,7.0,,1
CL002634,57,mass,83,2,0,0,0,1,6282.52,21983.56,web,1,4,13,5.9,0,4.4,Il cliente ha chiesto informazioni sui costi e i tempi di chiusura del conto.,0
CL002635,25,affluent,107,6,1,1,0,1,7828.96,9557.8,filiale,5,14,15,-0.6,1,5.8,,0
CL002636,21,affluent,22,1,0,1,1,1,8109.0,27537.46,filiale,2,5,15,15.2,0,4.6,,1
CL002637,42,mass,93,3,0,1,0,0,4527.92,0.0,app,7,8,12,-1.0,0,7.2,Valuta l'apertura di un conto cointestato con il coniuge.,0
CL002638,69,mass,69,1,0,0,0,1,8981.52,8997.24,app,12,5,18,-2.9,0,8.0,"Cliente soddisfatto, interessato a valutare nuovi prodotti di investimento.",0
CL002639,29,mass,95,2,1,0,0,0,7805.11,0.0,web,6,16,14,30.4,0,6.5,,0
CL002640,76,mass,88,4,1,1,0,1,8300.47,10562.7,app,6,15,13,-18.6,0,,,0
CL002641,35,mass,42,4,0,1,1,1,6783.05,14456.37,app,16,8,3,2.9,0,5.4,Interessato a una consulenza sulla previdenza integrativa.,0
CL002642,52,mass,83,3,1,0,0,0,6456.54,0.0,app,11,18,9,5.6,1,10.0,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL002643,33,affluent,69,2,1,1,0,0,14510.16,0.0,app,14,9,11,8.3,0,,,0
CL002644,50,mass,132,2,1,0,1,0,10495.63,0.0,app,8,11,8,24.4,0,5.2,Incontro positivo: valuta la sottoscrizione di un piano di accumulo.,0
CL002645,49,mass,124,1,1,0,0,1,12282.37,12944.16,filiale,1,8,15,2.7,0,5.5,,0
CL002646,20,mass,73,3,1,0,0,1,8095.29,11333.69,web,6,11,7,-12.3,0,8.2,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL002647,57,mass,170,3,1,1,0,1,11980.86,5856.17,app,8,15,14,4.0,0,3.9,,0
CL002648,71,mass,148,2,0,1,0,0,5905.07,0.0,app,15,9,23,0.4,0,5.9,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL002649,81,affluent,165,7,1,0,0,1,8366.77,14847.54,web,2,15,15,15.1,3,,"Ha apprezzato il nuovo servizio dell'app, esperienza complessivamente buona.",0
CL002650,41,mass,49,5,1,1,0,1,11249.07,7932.64,app,13,24,10,9.4,0,9.1,,0
CL002651,78,mass,202,7,1,1,1,0,9772.9,0.0,filiale,0,23,10,-1.5,0,7.9,,0
CL002652,77,mass,189,1,0,0,0,0,6209.4,0.0,app,5,8,18,-4.6,0,7.4,,0
CL002653,85,mass,153,2,0,1,1,1,4589.36,9796.56,web,1,9,9,5.9,0,10.0,,0
CL002654,44,mass,146,3,0,0,0,1,6427.97,24137.72,app,11,10,9,4.3,1,4.3,,0
CL002655,76,affluent,130,7,0,1,0,0,6894.07,0.0,app,6,13,17,-18.1,0,6.2,Nessuna criticita' segnalata nell'ultimo contatto telefonico.,0
CL002656,57,mass,231,2,1,0,0,1,13902.19,3207.61,web,4,8,12,-15.9,2,,,0
CL002657,23,mass,74,2,1,0,1,1,9452.33,13625.23,filiale,6,15,14,6.7,0,7.2,"Cliente fidelizzato, ha incrementato la liquidita' depositata.",0
CL002658,37,private,82,2,0,1,0,1,8727.72,28576.97,app,13,9,18,-10.8,0,8.3,"Richiede un appuntamento per rivedere l'asset allocation, clima collaborativo.",0
CL002659,64,mass,140,3,1,1,0,0,4591.69,0.0,filiale,0,16,14,-15.7,0,7.6,,0
